word,idf
удельный,1.665894
масса,0.745075
кг,1.540955
полезный,1.841985
нагрузкасниженный,2.143015
нагрузкаснижить,2.143015
нагрузкаснижённый,2.143015
нагрузкасниженная,2.143015
нагрузкаснижённая,2.143015
конечный,1.444045
скорость,0.887742
чмеханический,2.143015
чмеханическать,2.143015
кабиныгруз,2.143015
кабиныгрузнуть,2.143015
заводадый,2.143015
заводадо,2.143015
шесть,1.297917
гидрораспределитель,1.841985
два,0.938895
регулировка,1.101622
подача,1.029071
походить,2.143015
задача,0.996887
самый,0.711651
сильный,1.188772
сторона,0.966924
манёвренность,1.444045
экономичность,1.239925
эксплуатация,0.745075
либо,1.665894
хотеть,1.239925
надёжно,1.063834
справиться,1.444045
механизатор,0.745075
цилиндровый,1.540955
dps,2.143015
впрыск,1.841985
common,1.540955
railмакс,2.143015
railмакса,2.143015
четырехступенчатый,2.143015
четырехступенчать,2.143015
quadrishiftуправление,2.143015
кнопка,1.143015
shift,1.841985
педаль,2.143015
сцепленияоткрыть,2.143015
сцепленияоткрытый,2.143015
гидравлический,0.887742
контур,1.239925
минскорость,2.143015
минскоростить,2.143015
минскорости,2.143015
вала,1.364864
опциональный,1.188772
характеристикимакс,2.143015
крутить,1.239925
нмarion,2.143015
наглядность,2.143015
движение,1.101622
интуитивный,1.143015
quadrishift,1.841985
достаточно,1.239925
нажатие,1.540955
переключение,1.297917
рычаг,1.540955
ручной,1.665894
мощно,2.143015
мощный,0.938895
браться,1.841985
спереди,2.143015
сзади,1.841985
интеллектуальный,1.297917
помощник,1.364864
увеличение,0.996887
эффективность,0.841985
экономия,1.188772
благодаря,0.470917
благодарить,0.444045
испытанный,1.239925
испытать,1.143015
дизайн,1.665894
сочетание,1.143015
эргономичность,2.143015
гидрораспределителяclaas,2.143015
гашение,1.665894
колебанийкпп,2.143015
quadractivавтоматика,2.143015
мощностимакс,2.143015
понятный,1.188772
просторный,1.841985
эргономика,2.143015
манёвренный,1.841985
низка,1.540955
общий,0.996887
высота,1.364864
улучшить,1.297917
автоматизация,2.143015
включение,1.665894
вом,1.841985
облегчать,1.143015
разворот,1.841985
друг,1.297917
использоваться,0.938895
повсеместно,2.143015
повсеместный,2.143015
отличаться,0.966924
прекрасный,1.665894
различный,0.781287
область,0.912566
дверь,1.540955
открываться,1.444045
градус,2.143015
фиксациидвигатель,2.143015
фиксациидвигатеть,2.143015
турбонагнетатель,2.143015
внутренний,1.101622
рециркуляция,2.143015
отработать,1.841985
газовинтегрировать,2.143015
газовинтегрированный,2.143015
подъемниксокращенный,2.143015
подъемниксокращить,2.143015
подъемниксокращённый,2.143015
подъемниксокращенная,2.143015
подъемниксокращённая,2.143015
небольшой,1.665894
радиус,1.841985
разворотать,2.143015
cxчетырь,2.143015
вариант,1.029071
варианта,1.063834
именно,1.188772
нужно,1.188772
нужный,0.820796
рядом,1.297917
ряд,1.101622
легко,1.063834
лёгкий,1.029071
эффективно,1.444045
полон,2.143015
идея,1.540955
днём,1.665894
никак,2.143015
фирма,1.188772
выше,1.143015
высоко,1.101622
выша,1.143015
характеристика,1.101622
выбирать,1.665894
модельный,1.540955
сельхозпредприятие,2.143015
останавливаться,1.841985
выполнять,0.912566
повседневный,1.540955
исходить,1.841985
основа,1.101622
многолетний,1.665894
специалист,1.101622
проблема,1.239925
тщательно,1.444045
тщательный,1.297917
изучить,1.665894
мнение,1.665894
оператор,1.444045
учесть,1.841985
замечание,1.841985
пожелание,1.665894
результат,0.728041
превзойти,2.143015
смелый,2.143015
ожидание,1.841985
fb,2.143015
vl,1.841985
предъявлять,1.841985
узкоколейный,1.841985
поскольку,1.297917
площадь,1.143015
орудие,1.444045
подстраиваться,1.665894
должный,0.966924
последний,1.297917
очередь,1.444045
гидросистема,1.841985
насосамичетырь,2.143015
электрогидравлический,2.143015
модуль,1.444045
реверсивный,1.665894
двухступенчатый,1.665894
twinshiftзаводский,2.143015
поднимать,2.143015
тянуть,1.665894
перевозить,2.143015
приводить,1.540955
действие,1.364864
быть,0.864261
овощеводческий,2.143015
виноградарский,2.143015
справляться,1.841985
задание,1.665894
минимальный,1.239925
мдва,2.143015
масло,1.297917
минnexos,2.143015
подойти,2.143015
смотреть,1.239925
см,1.297917
прейскурант,2.143015
fчетырь,2.143015
выборреверсивный,2.143015
удобствамаксимальный,2.143015
удобствамаксимальная,2.143015
точка,1.101622
сцепление,1.841985
навескискорость,2.143015
навескискоростить,2.143015
навескискорости,2.143015
управляться,2.143015
electropilotпередний,2.143015
electropilotпереднять,2.143015
вомкондиционер,2.143015
прохладный,2.143015
местафильтр,2.143015
активированный,2.143015
активировать,2.143015
уголь,2.143015
опрыскивание,2.143015
мощь,1.841985
складывать,2.143015
валом,2.143015
устройство,0.938895
экономить,1.063834
переезд,2.143015
великолепный,1.665894
выбрать,0.887742
подходящий,1.143015
три,1.297917
насос,2.143015
отвечать,1.665894
доказывать,1.540955
классический,1.665894
лесной,1.841985
специализированный,1.841985
специализировать,1.841985
коммунальный,2.143015
чрезвычайно,1.297917
смена,1.444045
монтаж,1.239925
демонтаж,1.841985
удобный,0.864261
propilot,2.143015
flexpilot,2.143015
techpilot,2.143015
electropilotустройство,2.143015
сцепка,1.665894
mach,2.143015
подключение,1.540955
электрооборудование,2.143015
гидравликисистема,2.143015
fitlock,2.143015
демонтажсистема,2.143015
колебание,2.143015
shock,2.143015
eliminatorскрыть,2.143015
eliminatorскрытый,2.143015
проводка,2.143015
проводок,2.143015
избежать,1.841985
поврежденийсистема,2.143015
синхронный,1.444045
ковш,2.143015
синхронизация,2.143015
наклон,1.665894
инструмент,1.101622
третий,1.540955
функциисистема,2.143015
возврат,2.143015
позиционирование,1.841985
орудийсистема,2.143015
speedlink,2.143015
соединение,1.444045
электрический,1.841985
механический,1.364864
направлять,1.101622
наряду,1.540955
наряд,1.540955
fl,2.143015
предлагать,0.728041
устойчивость,1.665894
простота,1.665894
стабильность,1.841985
поставляться,1.665894
чистый,1.444045
плоский,2.143015
уплотнение,1.188772
